ICD_CODE	ICD_NAME	IS_CURRENT_ICD	IP_USAGE	OP_USAGE	AVG_USAGE	IS_NEC	SNOMED_CID	SNOMED_FSN	IS_1-1MAP	CORE_USAGE	IN_CORE
333.81	Blepharospasm	1	NULL	0.00336	0.00168	0	59026006	Blepharospasm (disorder)	1	0.0019	1
344.61	Cauda equina syndrome with neurogenic bladder	1	0.00078	0.00258	0.00168	0	12454008	Cauda equina syndrome with neurogenic bladder (disorder)	1	0.0023	1
224.6	Benign neoplasm of choroid	1	NULL	0.00336	0.00168	0	92059004	Benign neoplasm of choroid (disorder)	1	0.0005	1
789.34	Abdominal or pelvic swelling, mass, or lump, left lower quadrant	1	0.00069	0.00267	0.00168	0	312355005	On examination - left lower abdominal mass (finding)	1	NULL	0
590.2	Renal and perinephric abscess	1	0.0029	0.00045	0.001675	0	197772000	Renal and perinephric abscess (disorder)	1	NULL	0
268.2	Osteomalacia, unspecified	1	NULL	0.00335	0.001675	0	4598005	Osteomalacia (disorder)	1	0.0011	1
373.2	Chalazion	1	9E-05	0.00326	0.001675	0	1482004	Cyst of meibomian gland (disorder)	1	0.0098	1
V65.5	Person with feared complaint in whom no diagnosis was made	1	NULL	0.00335	0.001675	0	81302005	Worried well (finding)	1	0.0048	1
117.5	Cryptococcosis	1	0.00303	0.00031	0.00167	0	42386007	Cryptococcosis (disorder)	1	NULL	0
160.0	Malignant neoplasm of nasal cavities	1	0.00112	0.00221	0.001665	0	363422006	Malignant tumor of nasal cavity (disorder)	1	0.0006	1
301.3	Explosive personality disorder	1	0.00173	0.0016	0.001665	0	231527003	Explosive personality disorder (disorder)	1	NULL	0
296.45	Bipolar I disorder, most recent episode (or current) manic, in partial or unspecified remission	1	0.00104	0.00228	0.00166	0	63249007	Manic bipolar I disorder in partial remission (disorder)	1	0.001	1
187.4	Malignant neoplasm of penis, part unspecified	1	0.0013	0.00202	0.00166	0	363516004	Malignant tumor of penis (disorder)	1	0.0004	1
911.0	Abrasion or friction burn of trunk, without mention of infection	1	0.00022	0.0031	0.00166	0	78794000	Abrasion and/or friction burn of trunk without infection (disorder)	1	NULL	0
686.00	Pyoderma, unspecified	1	9E-05	0.00323	0.00166	0	70759006	Pyoderma (disorder)	1	0.0007	1
751.0	Meckel's diverticulum	1	0.00316	0.00016	0.00166	0	37373007	Meckel's diverticulum (disorder)	1	0.0004	1
730.05	Acute osteomyelitis, pelvic region and thigh	1	0.00268	0.00063	0.001655	0	268016009	Acute osteomyelitis of pelvic region and/or thigh (disorder)	1	NULL	0
304.81	Combinations of drug dependence excluding opioid type drug, continuous	1	0.0026	0.00071	0.001655	0	191873008	Combined drug dependence, excluding opioid, continuous (disorder)	1	NULL	0
781.91	Loss of height	1	NULL	0.00329	0.001645	0	71781005	Decrease in height (finding)	1	0.0003	1
362.16	Retinal neovascularization NOS	1	NULL	0.00328	0.00164	0	61267008	Retinal neovascularization (disorder)	1	0.0021	1
873.64	Open wound of tongue and floor of mouth, without mention of complication	1	0.00065	0.00263	0.00164	0	73455000	Open wound of floor of mouth without complication (disorder)	1	NULL	0
423.0	Hemopericardium	1	0.00311	0.00016	0.001635	0	23412002	Hemopericardium (disorder)	1	NULL	0
611.3	Fat necrosis of breast	1	NULL	0.00326	0.00163	0	21381006	Fat necrosis of breast (disorder)	1	NULL	0
535.31	Alcoholic gastritis, with hemorrhage	1	0.00316	9E-05	0.001625	0	40241000119109	Gastric hemorrhage due to alcoholic gastritis (disorder)	1	NULL	0
711.04	Pyogenic arthritis, hand	1	0.0026	0.00065	0.001625	0	61112000	Pyogenic arthritis of hand (disorder)	1	NULL	0
209.60	Benign carcinoid tumor of unknown primary site	1	9E-05	0.00316	0.001625	0	443492008	Carcinoid tumor (disorder)	1	0.0005	1
945.34	Full-thickness skin loss [third degree nos] of lower leg	1	0.00273	0.00052	0.001625	0	10416004	Full thickness burn of lower leg (disorder)	1	NULL	0
411.81	Acute coronary occlusion without myocardial infarction	1	0.00173	0.0015	0.001615	0	78741000119103	Acute coronary artery occlusion not resulting in myocardial infarction (disorder)	1	NULL	0
717.43	Derangement of posterior horn of lateral meniscus	1	0.00022	0.003	0.00161	0	77860008	Derangement of posterior horn of lateral meniscus (disorder)	1	0.0007	1
640.03	Threatened abortion, antepartum condition or complication	1	0.00022	0.003	0.00161	0	54048003	Threatened abortion (disorder)	1	0.0687	1
455.4	External thrombosed hemorrhoids	1	0.00108	0.00214	0.00161	0	26373009	Thrombosed external hemorrhoids (disorder)	1	0.0016	1
471.9	Unspecified nasal polyp	1	0.0003	0.00291	0.001605	0	736500007	Polyp of nasal cavity (disorder)	1	0.017	1
305.50	Opioid abuse, unspecified	1	0.00134	0.00187	0.001605	0	191909007	Nondependent opioid abuse (disorder)	1	NULL	0
282.64	Sickle-cell/Hb-C disease with crisis	1	0.00286	0.00033	0.001595	0	417517009	Sickle cell-hemoglobin C disease with crisis (disorder)	1	NULL	0
813.23	Closed fracture of shaft of radius with ulna	1	0.0026	0.00059	0.001595	0	28078000	Closed fracture of shaft of bone of forearm (disorder)	1	0.0008	1
308.9	Unspecified acute reaction to stress	1	0.00095	0.00223	0.00159	0	67195008	Acute stress disorder (disorder)	1	0.0258	1
813.08	Closed fracture of radius with ulna, upper end [any part]	1	0.00273	0.00044	0.001585	0	19259001	Closed fracture of upper end of radius AND ulna (disorder)	1	NULL	0
567.21	Peritonitis (acute) generalized	1	0.00286	0.00031	0.001585	0	52890006	Acute generalized peritonitis (disorder)	1	NULL	0
658.11	Premature rupture of membranes, delivered, with or without mention of antepartum condition	1	0.00316	NULL	0.00158	0	199658006	Premature rupture of membranes - delivered (disorder)	1	NULL	0
249.00	Secondary diabetes mellitus without mention of complication, not stated as uncontrolled, or unspecified	1	0.00138	0.00178	0.00158	0	237601000	Secondary endocrine diabetes mellitus (disorder)	1	NULL	0
367.1	Myopia	1	NULL	0.00316	0.00158	0	57190000	Myopia (disorder)	1	0.1242	1
242.10	Toxic uninodular goiter without mention of thyrotoxic crisis or storm	1	0.00074	0.00241	0.001575	0	73869005	Toxic uninodular goiter (disorder)	1	NULL	0
621.2	Hypertrophy of uterus	1	0.00099	0.00216	0.001575	0	198316006	Hypertrophy of uterus (disorder)	1	NULL	0
455.1	Internal thrombosed hemorrhoids	1	0.00225	0.00089	0.00157	0	52931009	Thrombosed internal hemorrhoids (disorder)	1	0.001	1
233.4	Carcinoma in situ of prostate	1	0.00026	0.00288	0.00157	0	92691004	Carcinoma in situ of prostate (disorder)	1	NULL	0
913.4	Insect bite, nonvenomous of elbow, forearm, and wrist, without mention of infection	1	NULL	0.00314	0.00157	0	9377008	Nonvenomous insect bite of forearm without infection (disorder)	1	NULL	0
287.9	Unspecified hemorrhagic conditions	1	0.00069	0.00244	0.001565	0	131148009	Bleeding (finding)	1	0.0073	1
447.4	Celiac artery compression syndrome	1	0.00203	0.0011	0.001565	0	9250002	Celiac artery compression syndrome (disorder)	1	NULL	0
781.1	Disturbances of sensation of smell and taste	1	0.00017	0.00296	0.001565	0	2611000119103	Sensory disorder of smell and/or taste (disorder)	1	NULL	0
560.31	Gallstone ileus	1	0.00247	0.00065	0.00156	0	37976006	Gallstone ileus (disorder)	1	NULL	0
442.83	Aneurysm of splenic artery	1	0.00151	0.0016	0.001555	0	70405009	Aneurysm of splenic artery (disorder)	1	NULL	0
235.3	Neoplasm of uncertain behavior of liver and biliary passages	1	0.00074	0.00237	0.001555	0	271482000	Neoplasm of uncertain behavior of liver and/or biliary passages (disorder)	1	NULL	0
209.20	Malignant carcinoid tumor of unknown primary site	1	0.00039	0.00272	0.001555	0	109356001	Primary malignant neoplasm of unspecified site (disorder)	1	NULL	0
195.3	Malignant neoplasm of pelvis	1	0.00156	0.00155	0.001555	0	363484005	Malignant tumor of pelvis (disorder)	1	NULL	0
395.0	Rheumatic aortic stenosis	1	0.00156	0.00155	0.001555	0	72011007	Rheumatic aortic stenosis (disorder)	1	0.0019	1
041.10	Staphylococcus infection in conditions classified elsewhere and of unspecified site, staphylococcus, unspecified	1	0.00013	0.00298	0.001555	0	56038003	Staphylococcal infectious disease (disorder)	1	0.0005	1
V42.5	Cornea replaced by transplant	1	NULL	0.0031	0.00155	0	161670000	History of cornea recipient (situation)	1	0.0018	1
747.61	Gastrointestinal vessel anomaly	1	0.00247	0.00063	0.00155	0	32201000119107	Congenital anomaly of gastrointestinal vessel (disorder)	1	NULL	0
806.25	Closed fracture of T7-T12 level with unspecified spinal cord injury	1	0.00251	0.00059	0.00155	0	72513001	Closed fracture of T7-T12 level with spinal cord injury (disorder)	1	NULL	0
V10.87	Personal history of malignant neoplasm of thyroid	1	NULL	0.00309	0.001545	0	429254008	History of malignant neoplasm of thyroid (situation)	1	0.0022	1
049.9	Unspecified non-arthropod-borne viral diseases of central nervous system	1	0.00303	5E-05	0.00154	0	302810003	Viral infection of central nervous system (disorder)	1	NULL	0
348.5	Cerebral edema	1	0.00238	0.0007	0.00154	0	2032001	Cerebral edema (disorder)	1	0.0011	1
250.23	Diabetes with hyperosmolarity, type I [juvenile type], uncontrolled	1	0.00294	0.00014	0.00154	0	428896009	Hyperosmolality due to uncontrolled type 1 diabetes mellitus (disorder)	1	NULL	0
716.50	Unspecified polyarthropathy or polyarthritis, site unspecified	1	0.00013	0.00295	0.00154	0	36186002	Polyarthropathy (disorder)	1	NULL	0
531.70	Chronic gastric ulcer without mention of hemorrhage or perforation, without mention of obstruction	1	0.00195	0.00113	0.00154	0	1567007	Chronic gastric ulcer without hemorrhage, without perforation AND without obstruction (disorder)	1	NULL	0
528.2	Oral aphthae	1	0.00052	0.00255	0.001535	0	426965005	Aphthous ulcer of mouth (disorder)	1	0.0103	1
228.02	Hemangioma of intracranial structures	1	0.00229	0.00078	0.001535	0	93468003	Hemangioma of intracranial structure (disorder)	1	NULL	0
383.00	Acute mastoiditis without complications	1	0.00277	0.0003	0.001535	0	335846001	Acute mastoiditis without complications (disorder)	1	NULL	0
873.1	Open wound of scalp, complicated	1	0.00087	0.0022	0.001535	0	71491003	Open wound of scalp with complication (disorder)	1	NULL	0
350.2	Atypical face pain	1	0.0003	0.00275	0.001525	0	71303008	Atypical facial pain (finding)	1	0.0029	1
263.0	Malnutrition of moderate degree	1	0.00104	0.002	0.00152	0	77091003	Malnutrition of moderate degree (Gomez: 60% to less than 75% of standard weight) (disorder)	1	0.0005	1
969.7	Poisoning by psychostimulants	0	0.00294	0.0001	0.00152	0	20260003	Poisoning caused by psychostimulant (disorder)	1	NULL	0
992.0	Heat stroke and sunstroke	1	0.0029	0.00014	0.00152	0	212937007	Heat stroke and sunstroke (disorder)	1	NULL	0
170.7	Malignant neoplasm of long bones of lower limb	1	0.00173	0.00131	0.00152	0	449627008	Malignant neoplasm of long bone of lower limb (disorder)	1	NULL	0
478.75	Laryngeal spasm	1	0.00156	0.00148	0.00152	0	406444002	Laryngeal spasm (disorder)	1	NULL	0
805.03	Closed fracture of third cervical vertebra	1	0.00264	0.0004	0.00152	0	111622009	Closed fracture of third cervical vertebra without spinal cord injury (disorder)	1	NULL	0
801.00	Closed fracture of base of skull without mention of intra cranial injury, unspecified state of consciousness	1	0.00238	0.00066	0.00152	0	27644009	Closed fracture of base of skull without intracranial injury (disorder)	1	NULL	0
518.1	Interstitial emphysema	1	0.00242	0.00061	0.001515	0	77690003	Interstitial emphysema of lung (disorder)	1	NULL	0
733.43	Aseptic necrosis of medial femoral condyle	1	0.00268	0.00035	0.001515	0	17926002	Aseptic necrosis of medial femoral condyle (disorder)	1	NULL	0
714.30	Polyarticular juvenile rheumatoid arthritis, chronic or unspecified	1	0.00099	0.00204	0.001515	0	1961000	Chronic polyarticular juvenile rheumatoid arthritis (disorder)	1	NULL	0
727.42	Ganglion of tendon sheath	1	4E-05	0.00298	0.00151	0	19354008	Ganglion cyst of tendon sheath (disorder)	1	0.0016	1
614.9	Unspecified inflammatory disease of female pelvic organs and tissues	1	0.00138	0.00164	0.00151	0	198130006	Female pelvic inflammatory disease (disorder)	1	0.0241	1
V16.3	Family history of malignant neoplasm of breast	1	NULL	0.00302	0.00151	0	429740004	Family history of malignant neoplasm of breast (situation)	1	0.0296	1
341.9	Demyelinating disease of central nervous system, unspecified	1	0.00108	0.00194	0.00151	0	6118003	Demyelinating disease of central nervous system (disorder)	1	0.0029	1
336.1	Vascular myelopathies	1	0.00281	0.00021	0.00151	0	29774004	Vascular myelopathy (disorder)	1	NULL	0
370.33	Keratoconjunctivitis sicca, not specified as Sjogren's	1	NULL	0.00302	0.00151	0	193776001	Keratoconjunctivitis sicca (excluding Sjögren syndrome) (disorder)	1	NULL	0
805.04	Closed fracture of fourth cervical vertebra	1	0.00277	0.00024	0.001505	0	52622006	Closed fracture of fourth cervical vertebra without spinal cord injury (disorder)	1	NULL	0
618.02	Cystocele, lateral	1	0.00195	0.00105	0.0015	0	441891001	Lateral cystocele (disorder)	1	NULL	0
575.6	Cholesterolosis of gallbladder	1	0.00061	0.00239	0.0015	0	61565001	Cholesterolosis of gallbladder (disorder)	1	NULL	0
238.0	Neoplasm of uncertain behavior of bone and articular cartilage	1	0.00087	0.00213	0.0015	0	722694005	Neoplasm of uncertain behavior of bone and articular cartilage (disorder)	1	NULL	0
214.9	Lipoma, unspecified site	1	4E-05	0.00296	0.0015	0	93163002	Lipoma (disorder)	1	0.0423	1
296.51	Bipolar I disorder, most recent episode (or current) depressed, mild	1	0.00069	0.0023	0.001495	0	191629006	Bipolar affective disorder, currently depressed, mild (disorder)	1	NULL	0
295.12	Disorganized type schizophrenia, chronic	1	0.00186	0.00113	0.001495	0	12939007	Chronic disorganized schizophrenia (disorder)	1	NULL	0
377.30	Optic neuritis, unspecified	1	0.00121	0.00178	0.001495	0	66760008	Optic neuritis (disorder)	1	0.0029	1
730.10	Chronic osteomyelitis, site unspecified	1	0.00013	0.00286	0.001495	0	40970001	Chronic osteomyelitis (disorder)	1	0.0017	1
478.4	Polyp of vocal cord or larynx	1	0.0003	0.00268	0.00149	0	195847009	Polyp of vocal cord or larynx (disorder)	1	0.0032	1
788.64	Urinary hesitancy	1	NULL	0.00298	0.00149	0	5972002	Delay when starting to pass urine (finding)	1	0.0018	1
726.12	Bicipital tenosynovitis	1	0.00013	0.00284	0.001485	0	41137001	Bicipital tenosynovitis (disorder)	1	NULL	0
421.9	Acute endocarditis, unspecified	1	0.00199	0.00098	0.001485	0	91357005	Acute endocarditis (disorder)	1	NULL	0
112.9	Candidiasis of unspecified site	1	0.00013	0.00284	0.001485	0	78048006	Candidiasis (disorder)	1	0.0168	1
971.3	Poisoning by sympatholytics [antiadrenergics]	1	0.00273	0.00023	0.00148	0	65435003	Poisoning caused by antiadrenergic drug (disorder)	1	NULL	0
346.11	Migraine without aura, with intractable migraine, so stated, without mention of status migrainosus	1	0.00078	0.00218	0.00148	0	423279000	Refractory migraine without aura (disorder)	1	0.003	1
414.10	Aneurysm of heart (wall)	1	0.00143	0.00152	0.001475	0	65340007	Aneurysm of heart (disorder)	1	NULL	0
170.1	Malignant neoplasm of mandible	1	0.0019	0.00105	0.001475	0	448668007	Malignant neoplasm of mandible (disorder)	1	NULL	0
632	Missed abortion	1	0.00138	0.00157	0.001475	0	16607004	Missed abortion (disorder)	1	0.0359	1
686.01	Pyoderma gangrenosum	1	0.00177	0.00117	0.00147	0	74578003	Pyoderma gangrenosum (disorder)	1	NULL	0
811.00	Closed fracture of scapula, unspecified part	1	0.00156	0.00138	0.00147	0	29749002	Closed fracture of scapula (disorder)	1	0.0006	1
945.32	Full-thickness skin loss [third degree NOS] of foot	1	0.00234	0.00059	0.001465	0	30044002	Full thickness burn of foot (disorder)	1	NULL	0
338.21	Chronic pain due to trauma	1	0.00138	0.00155	0.001465	0	431481001	Chronic pain due to injury (finding)	1	0.0005	1
694.4	Pemphigus	1	0.00099	0.00192	0.001455	0	65172003	Pemphigus (disorder)	1	NULL	0
727.81	Contracture of tendon (sheath)	1	0.00112	0.00178	0.00145	0	274141009	Tendon contracture (disorder)	1	0.0012	1
228.04	Hemangioma of intra-abdominal structures	1	0.00121	0.00169	0.00145	0	189197001	Hemangioma of intra-abdominal structure (disorder)	1	0.0005	1
198.0	Secondary malignant neoplasm of kidney	1	0.00195	0.00094	0.001445	0	94360002	Secondary malignant neoplasm of kidney (disorder)	1	0.0011	1
738.0	Acquired deformity of nose	1	0.00099	0.0019	0.001445	0	18283000	Acquired deformity of nose (disorder)	1	0.0003	1
537.4	Fistula of stomach or duodenum	1	0.00251	0.00038	0.001445	0	17206008	Gastroduodenal fistula (disorder)	1	NULL	0
685.0	Pilonidal cyst with abscess	1	0.00156	0.00132	0.00144	0	866000008	Abscess of skin and/or subcutaneous tissue caused by ingrown hair (disorder)	1	0.0005	1
388.31	Subjective tinnitus	1	NULL	0.00288	0.00144	0	62452009	Subjective tinnitus (finding)	1	0.0096	1
870.0	Laceration of skin of eyelid and periocular area	1	0.00039	0.00248	0.001435	0	14997005	Laceration of skin of eyelid AND periocular area (disorder)	1	NULL	0
151.1	Malignant neoplasm of pylorus	1	0.00203	0.00084	0.001435	0	187736009	Malignant tumor of pylorus (disorder)	1	NULL	0
802.1	Open fracture of nasal bones	1	0.00156	0.00131	0.001435	0	40613008	Open fracture of nasal bones (disorder)	1	NULL	0
921.9	Unspecified contusion of eye	1	0.00026	0.0026	0.00143	0	367423000	Contusion of eye (disorder)	1	0.0007	1
250.91	Diabetes with unspecified complication, type I [juvenile type], not stated as uncontrolled	1	NULL	0.00286	0.00143	0	420868002	Disorder due to type 1 diabetes mellitus (disorder)	1	0.003	1
296.46	Bipolar I disorder, most recent episode (or current) manic, in full remission	1	0.00035	0.00251	0.00143	0	30935000	Manic bipolar I disorder in full remission (disorder)	1	0.0009	1
196.6	Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes	1	0.0019	0.00094	0.00142	0	94350006	Secondary malignant neoplasm of intrapelvic lymph nodes (disorder)	1	0.001	1
379.90	Disorder of eye, unspecified	1	NULL	0.00284	0.00142	0	371405004	Disorder of eye proper (disorder)	1	0.0026	1
952.03	C1-C4 level with central cord syndrome	1	0.00281	3E-05	0.00142	0	405757001	Central cervical cord injury, without spinal bony injury, C1-4 (disorder)	1	NULL	0
V13.01	Personal history of urinary calculi	1	NULL	0.00284	0.00142	0	161548009	History of urinary stone (situation)	1	0.0011	1
789.51	Malignant ascites	1	NULL	0.00284	0.00142	0	236005001	Malignant ascites (disorder)	1	0.0004	1
730.06	Acute osteomyelitis, lower leg	1	0.00208	0.00075	0.001415	0	203153007	Acute osteomyelitis of lower leg (disorder)	1	NULL	0
386.9	Unspecified vertiginous syndromes and labyrinthine disorders	1	0.00138	0.00145	0.001415	0	87118001	Vertiginous syndrome (disorder)	1	NULL	0
